date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:02	6449/6449	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/brand/brand-09.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/brand/brand-09.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:03	5313/5313	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/brand/brand-10.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/brand/brand-10.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:03	6349/6349	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/brand/brand-11.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/brand/brand-11.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:03	6185/6185	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/brand/brand-12.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/brand/brand-12.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:03	6033/6033	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/brand/brand-13.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/brand/brand-13.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:04	30493/30493	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/14	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/14.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:04	36525/36525	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-04/course-14.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-04/course-14.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:04	30501/30501	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/15	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/15.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:05	39737/39737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-04/course-15.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-04/course-15.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:05	30499/30499	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/16	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/16.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:05	33857/33857	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-04/course-16.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-04/course-16.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:05	6965/6965	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/dark-map-2.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/dark-map-2.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:06	11070/11070	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-26.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-26.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:06	11327/11327	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/faq/shape-10.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/faq/shape-10.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:07	82003/82003	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/faq/faq-07.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/faq/faq-07.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:07	4951/4951	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/dark-map-shape.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/dark-map-shape.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:08	27634/27634	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/blog-details/8	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/blog-details/8.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:08	27635/27635	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/blog-details/9	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/blog-details/9.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:08	51520/51520	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/blog/blog-11.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/blog/blog-11.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:09	38536/38536	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/blog/blog-12.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/blog/blog-12.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:09	27633/27633	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/blog-details/10	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/blog-details/10.html	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:09	30069/30069	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/blog/blog-13.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/blog/blog-13.jpg	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:09	34798/34798	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-01.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-01.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:09	19388/19388	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-02.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-02.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:10	24060/24060	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-03.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-03.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:10	31454/31454	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-04.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-04.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:10	29202/29202	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-05.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-05.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:10	39402/39402	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-06.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-06.webp	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:11	9503/9503	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-01-01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-01-01.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:11	6525/6525	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-02-01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-02-01.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:11	8454/8454	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-03-01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-03-01.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:11	9732/9732	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-04-01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-04-01.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:12	11492/11492	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-05-01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-05-01.png	(from https://edublink.react.devsblink.com/home-kitchen)
15:20:12	6953/6953	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/5001-7d326a6a73a7a788.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/5001-7d326a6a73a7a788.js	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:12	21896/21896	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/pages/home-yoga-instructor-7a85b10790ec741d.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/pages/home-yoga-instructor-7a85b10790ec741d.js	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:13	33604/33604	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/banner/girl-3.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/banner/girl-3.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:13	9013/9013	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-27.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-27.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:13	5806/5806	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-28.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-28.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:13	14302/14302	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-10.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-10.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:14	6310/6310	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-29.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-29.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:14	4122/4122	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-12.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-12.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:14	8243/8243	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-13.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-13.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:15	13910/13910	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-14.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-14.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:15	31868/31868	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/about-08.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/about-08.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:15	4905/4905	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-09.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-09.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:16	7065/7065	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-20.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-20.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:16	6783/6783	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/dark-shape-20.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/dark-shape-20.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:17	30563/30563	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/20	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/20.html	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:17	30550/30550	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/21	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/21.html	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:17	39231/39231	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-05/course-20.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-05/course-20.jpg	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:18	30561/30561	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/22	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/22.html	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:19	48558/48558	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-05/course-21.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-05/course-21.jpg	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:19	30561/30561	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/23	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/23.html	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:19	52468/52468	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-05/course-22.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-05/course-22.jpg	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:19	21262/21262	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/why-choose-01.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/why-choose-01.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:19	39426/39426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-05/course-23.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-05/course-23.jpg	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:20	19994/19994	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/why-choose-02.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/why-choose-02.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:20	3269/3269	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-14.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-14.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:20	14438/14438	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-01.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-01.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:20	9984/9984	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-02.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-02.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:21	13310/13310	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-03.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/team/yoga-instructor/team-03.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:21	4735/4735	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-31.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-31.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:21	99507/99507	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/video-02.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/video-02.jpg	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:22	4921/4921	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-18.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-18.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:22	13954/13954	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-07.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-07.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:22	13810/13810	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-08.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-08.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:22	16262/16262	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-09.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-09.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:23	14832/14832	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-10.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-10.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:23	22076/22076	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-11.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-11.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:23	18046/18046	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/instagram/instagram-12.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/instagram/instagram-12.webp	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:23	3609/3609	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-06.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-06.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:24	5212/5212	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-07.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-07.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:24	8234/8234	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-08.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-08.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:24	3589/3589	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/others/shape-09.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/others/shape-09.png	(from https://edublink.react.devsblink.com/home-yoga-instructor)
15:20:24	21173/21173	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/pages/home-kindergarten-7320c25da1ffbc78.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/pages/home-kindergarten-7320c25da1ffbc78.js	(from https://edublink.react.devsblink.com/home-kindergarten)
15:20:25	25770/25770	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/banner/kid-3.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/banner/kid-3.webp	(from https://edublink.react.devsblink.com/home-kindergarten)
15:20:25	21540/21540	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/banner/kid-4.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/banner/kid-4.webp	(from https://edublink.react.devsblink.com/home-kindergarten)
15:20:25	4165/4165	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/banner/icon-3.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/banner/icon-3.png	(from https://edublink.react.devsblink.com/home-kindergarten)
15:20:26	4156/4156	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/banner/icon-1.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/banner/icon-1.png	(from https://edublink.react.devsblink.com/home-kindergarten)
